Data,Anúncios comerciais (minutos),Tempo de anúncios (em seg.) por hora,Média de espectadores,Mensagens do chat,Participantes do chat,Visualiz. de clipes,Clipes criados,Seguidores,Espectadores de hospedagem e raids (%),Visualiz. ao vivo,Máximo de espectadores,Minutos assistidos,Minutos transmitidos,Espectadores únicos,Sub-receita,Renda com o Prime,Receita de inscrições de presente,Receita de inscrições de presente de múltiplos meses,Receita de Bits,Receita de anúncios,Receita das vendas de jogos,Receita de extensões,Receita de patrocínios,Receita de outras interações com Bits,Inscrições Prime,Total de inscrições pagas,Inscritos Grupo 1,Inscritos Grupo 2,Inscritos Grupo 3,Total de inscrições de presente,Inscrições Grupo 1 de presente,Total de inscrições de presente de múltiplos meses,Inscrições de presente de múltiplos meses do Grupo 1,Inscrições de presente de múltiplos meses do Grupo 2,Inscrições de presente de múltiplos meses do Grupo 3
Fri Jul 30 2021,48,370.82,9.5,594,38,6,6,6,1.83,253,22,4425,466,171,0,1.53,0.49,0,0,0.11,0,0.08,0,0,3,0,0,0,0,1,1,0,0,0,0
Sat Jul 31 2021,12,372.41,12.09,158,18,10,5,7,0.64,84,21,1414,116,66,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Aug 01 2021,0,0,0,4,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Aug 02 2021,3,245.45,11.89,255,23,0,0,1,6.5,40,19,523,44,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Tue Aug 03 2021,12,265.03,15.36,307,24,1,9,9,21.69,220,75,2503,163,144,2.01,0,0,0,0,0.15,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Wed Aug 04 2021,51,372.41,20.25,863,40,22,6,13,28.95,624,223,10005,493,476,1.31,0.97,2.38,0,0,0.84,0,4.84,0,0,2,3,3,0,0,6,6,0,0,0,0
Thu Aug 05 2021,18,368.18,8.89,194,21,7,4,2,0.13,98,16,1583,176,63,0.86,0,4.14,0,0,0.08,0,0.08,0,0,0,2,2,0,0,10,10,0,0,0,0
Fri Aug 06 2021,15,138.46,10.99,744,31,8,21,8,0.73,238,16,4265,390,147,0,0.49,0,0,0.45,0.05,0,0.64,0,0,1,0,0,0,0,0,0,0,0,0,0
Sat Aug 07 2021,0,0,0,7,2,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Aug 08 2021,0,0,0,2,2,3,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Aug 09 2021,18,366.1,14.12,556,26,1,2,2,0,194,22,2500,177,104,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 10 2021,6,87.1,21.26,590,43,7,9,12,26.48,133,81,5294,248,113,0,1.45,0,0,0.11,0.06,0,0.24,0,0,3,0,0,0,0,0,0,0,0,0,0
Wed Aug 11 2021,0,0,13.23,76,12,0,1,3,22.44,3,16,820,62,1,0.39,0,4.22,0,0,0,0,0.08,0,0,0,1,1,0,0,10,10,0,0,0,0
Thu Aug 12 2021,18,366.1,12.09,268,32,0,8,5,18.6,166,21,2140,177,105,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Aug 13 2021,9,119.12,13.59,715,29,4,9,4,6.06,186,27,3697,272,126,0,1.45,0.42,0,1.45,0.03,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0
Sat Aug 14 2021,0,0,10.38,97,9,12,5,0,0,41,15,747,71,32,1.24,0.97,0,0,0,0,0,0.88,0,0,2,2,1,1,0,0,0,0,0,0,0
Sun Aug 15 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Aug 16 2021,15,308.57,20.75,861,34,0,6,7,24.13,315,80,3631,175,238,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 17 2021,24,403.74,14.5,635,32,8,12,1,11.67,180,32,3102,214,129,0.94,0,0.47,0,0,0.16,0,0.48,0,0,0,2,2,0,0,1,1,0,0,0,0
Wed Aug 18 2021,30,352.94,26.04,773,34,0,13,8,34.98,371,157,7968,306,262,1.55,0.97,0,0,0.5,0.06,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Thu Aug 19 2021,21,356.6,14.04,527,32,0,5,5,17.86,225,51,2962,212,159,1.67,0,0.46,0,0,0.12,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
Fri Aug 20 2021,24,340.16,14.38,665,35,7,4,11,12.95,221,43,3668,254,174,0,0.49,7.14,0,3,0.11,0,0.4,0,0,1,0,0,0,0,16,16,0,0,0,0
Sat Aug 21 2021,3,245.45,18.75,348,14,4,1,0,18.67,54,21,825,44,41,0,0.49,0,0,1,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sun Aug 22 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Aug 23 2021,0,0,0,2,1,0,0,2,0,4,0,0,0,3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 24 2021,18,348.39,11.98,370,26,0,2,6,0.94,125,19,2228,186,97,0.49,0,0,0,0,0.24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wed Aug 25 2021,18,207.03,15.82,1168,27,2,6,3,12.24,368,135,4999,313,183,0.51,0.49,0,0,0,0.06,0,0.6,0,0,1,1,1,0,0,0,0,0,0,0,0
Thu Aug 26 2021,24,370.82,12.93,559,29,1,10,9,0.33,128,26,2999,233,96,0,0,0,0,0,0.1,0,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Aug 27 2021,24,384,14.75,534,30,0,9,5,12.33,211,43,3334,225,153,0.51,0,0,0,0.01,0.18,0,2.44,0,0,0,1,1,0,0,0,0,0,0,0,0
Sat Aug 28 2021,6,322.39,12.93,108,12,0,0,1,18.24,27,19,866,67,24,0.52,0,0,0,0,0.01,0,1.28,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun Aug 29 2021,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.33,0,0,0,0,0.01,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
Mon Aug 30 2021,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Aug 31 2021,15,306.82,9.3,377,19,1,6,1,0,98,15,1627,176,75,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Sep 01 2021,21,269.04,65.78,824,53,7,3,37,43.02,1591,1089,18550,281,1387,0.48,0.94,0,0,0,1.05,0,1.44,0,0,2,1,1,0,0,0,0,0,0,0,0
Thu Sep 02 2021,3,196.36,91.25,84,12,1,1,2,43.44,205,115,5110,55,143,0,0.47,0,0,0.05,0.01,0,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0
Fri Sep 03 2021,15,339.62,9.26,278,17,0,2,1,0,94,15,1463,159,74,2.01,0,0,0,0,0.16,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Sat Sep 04 2021,12,382.3,9.67,190,16,2,0,5,0,117,15,1093,113,74,0.9,0.47,6.17,0,1,0.01,0,0.08,0,0.3,1,2,2,0,0,12,12,0,0,0,0
Sun Sep 05 2021,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Sep 06 2021,18,366.1,17.16,405,31,0,0,8,19.68,215,61,3038,177,171,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 07 2021,15,171.43,68.6,709,52,3,7,31,40.41,1649,769,21678,315,1319,0.42,0.94,5.84,0,0,0.35,0,4.24,0,0,2,1,1,0,0,12,12,0,0,0,0
Wed Sep 08 2021,6,84.05,114.95,786,62,8,7,64,35.83,2123,1930,29657,257,1866,0,0,0,0,1.5,4.82,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Sep 09 2021,9,132.24,60.95,675,49,2,3,25,30.44,681,214,14932,245,571,0,0.94,4.03,0,0,0.28,0,1.68,0,0,2,0,0,0,0,8,8,0,0,0,0
Fri Sep 10 2021,0,0,25.82,536,35,0,1,13,11.28,544,106,7695,299,431,0.33,0.94,0,0,0,0.15,0,0.88,0,0,2,1,1,0,0,0,0,0,0,0,0
Sat Sep 11 2021,0,0,40.75,327,21,0,1,4,2.41,337,82,4931,120,247,0.39,0.47,4.71,0,0,0.01,0,0,0,0,1,1,1,0,0,10,10,0,0,0,0
Sun Sep 12 2021,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Sep 13 2021,9,181.01,13.04,312,27,3,5,1,0,212,20,2335,179,162,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Sep 14 2021,27,338.68,20.3,394,38,0,0,13,15.95,424,103,5845,287,308,1.24,1.87,0,0,0,0.14,0,0.8,0,0,4,2,1,1,0,0,0,0,0,0,0
Wed Sep 15 2021,24,361.51,12.06,354,35,0,0,6,0.76,225,31,2883,239,175,0.91,0,0,0,0,1.69,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Thu Sep 16 2021,22,288,89.84,1050,119,11,8,178,35.15,2571,1984,24797,275,2234,0.88,0.47,17.57,0,1,0.1,0,0.88,0,0,1,2,2,0,0,35,35,0,0,0,0
Fri Sep 17 2021,24,366.1,10.53,366,24,9,3,7,0.04,171,21,2485,236,123,0.94,0.94,0.47,0,0.1,0.08,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0
Sat Sep 18 2021,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Sep 19 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Sep 20 2021,21,354.93,12.37,410,38,0,0,7,7.36,249,55,2635,213,170,0,0.94,0.82,0,0,2.45,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0
Tue Sep 21 2021,24,338.82,84.84,303,36,5,3,26,32.85,1245,1063,21720,255,1112,0.4,0.47,0.47,0,0,0.28,0,0.8,0,0,1,1,1,0,0,1,1,0,0,0,0
Wed Sep 22 2021,24,309.68,12.75,424,34,0,1,7,13.35,206,46,3544,279,172,0,0,0,0,0,0.16,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Sep 23 2021,39,357.25,11.54,625,31,2,7,1,2.32,226,32,4523,393,158,0.77,0.47,1.96,0,0,0.12,0,0,0,0,1,2,2,0,0,4,4,0,0,0,0
Fri Sep 24 2021,21,337.5,11.46,398,24,0,5,3,0.08,144,17,2590,224,103,0.51,0.94,0,0,0,0.33,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Sat Sep 25 2021,12,360,40.17,305,18,1,2,6,26.33,266,105,4820,120,187,1,0.47,5.56,0,0,0,0,0,0,0,1,2,2,0,0,12,12,0,0,0,0
Sun Sep 26 2021,0,0,0,1,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Sep 27 2021,18,362.01,11.35,415,24,0,5,9,12.01,171,32,2032,179,135,0.5,0,0,0,0,0.19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Sep 28 2021,18,320.79,19.29,390,28,1,3,6,34.14,275,110,3878,202,221,0.52,0.47,0,0,0,0.34,0,1.2,0,0,1,1,1,0,0,0,0,0,0,0,0
Wed Sep 29 2021,18,307.11,10.84,232,28,1,3,3,13.79,123,27,2299,211,94,0.91,0,0,0,0,0.07,0,0.08,0,0,0,2,2,0,0,0,0,0,0,0,0
Thu Sep 30 2021,18,346.52,9.66,222,16,1,3,6,3.82,103,15,1807,187,81,0,0,0,0,1,0.05,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Oct 01 2021,0,0,0,1,1,0,0,1,0,7,0,0,0,5,0.46,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Sat Oct 02 2021,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.94,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sun Oct 03 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Oct 04 2021,18,364.04,8.58,414,21,2,4,1,0,119,13,1518,178,80,0.9,0,0,0,0,0.21,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Oct 05 2021,18,290.58,11.43,467,23,2,4,6,10.99,207,28,2538,223,145,0.33,0,0,0,0,0.09,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Wed Oct 06 2021,24,345.6,15.76,554,35,0,2,8,7.71,274,53,3957,250,186,0.37,0,0,0,0,0.53,0,1.2,0,0,0,1,1,0,0,0,0,0,0,0,0
Thu Oct 07 2021,27,352.17,16.27,1092,29,3,13,6,5.57,253,44,4508,276,183,0.32,0.94,0,0,0,0.13,0,1.68,0,0,2,1,1,0,0,0,0,0,0,0,0
Fri Oct 08 2021,24,348.39,14.04,789,39,34,28,7,9.11,207,38,3467,248,142,0.45,0,0,0,0,4.61,0,2.48,0,0,0,1,1,0,0,0,0,0,0,0,0
Sat Oct 09 2021,9,311.54,339.13,397,77,7,2,78,39.28,2974,2720,35270,104,2784,0.49,1.66,0.45,0,0.02,0.01,0,7.76,0,0,1,1,1,0,0,1,1,0,0,0,0
Sun Oct 10 2021,0,0,0,1,1,0,0,1,0,3,0,0,0,3,0.32,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Oct 11 2021,15,306.82,10.68,460,27,0,2,2,0,158,16,1879,176,128,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 12 2021,60,355.85,21.16,1446,45,6,12,11,9.62,644,68,12846,607,488,1.64,1.4,0,0,15,0.4,0,1.76,0,0,3,3,2,1,0,0,0,0,0,0,0
Wed Oct 13 2021,21,363.46,25,884,49,6,11,12,10.29,359,136,5200,208,274,0,0,0,0,0,0.2,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Oct 14 2021,21,320.34,28.71,676,43,9,3,8,24.31,388,73,6775,236,319,1.99,0,5.87,0,0.5,0.31,0,1.04,0,0,0,4,3,1,0,14,14,0,0,0,0
Fri Oct 15 2021,24,321.19,31.67,1113,41,10,22,9,27.03,624,145,8518,269,431,0.81,0.94,0,0,0,0.31,0,1.2,0,0,2,2,2,0,0,0,0,0,0,0,0
Sat Oct 16 2021,21,350,13.39,383,26,0,3,3,12.09,177,52,2920,216,126,0.95,0.94,0.95,0,0,0.08,0,5.32,0,0,2,2,2,0,0,2,2,0,0,0,0
Sun Oct 17 2021,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon Oct 18 2021,15,305.08,26.98,696,37,0,18,3,20.94,293,65,4775,177,237,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 19 2021,21,328.7,16.36,526,33,0,7,2,8.69,180,36,3762,230,130,1.67,0.47,0,0,0,0.08,0,0.08,0,0,1,1,1,0,0,0,0,0,0,0,0
Wed Oct 20 2021,27,368.18,17.7,624,40,0,8,9,9.99,305,66,4656,264,233,0,0.47,0,0,0,0.98,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu Oct 21 2021,24,336.19,77.72,779,48,0,6,11,37.65,1236,514,19896,257,1051,0.79,0.47,0.93,0,2,0.26,0,0.88,0,0,1,2,2,0,0,2,2,0,0,0,0
Fri Oct 22 2021,24,328.52,17.5,404,29,17,12,7,19.12,233,61,4603,263,163,0,0.47,0,0,0,0.21,0,1.2,0,0,1,0,0,0,0,0,0,0,0,0,0
Sat Oct 23 2021,6,248.28,18.17,139,14,0,1,1,20.94,89,46,1581,87,73,0.72,0,0,0,1,0,0,2.24,0,0,0,2,2,0,0,0,0,0,0,0,0
Sun Oct 24 2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Oct 25 2021,18,358.01,21.62,425,35,0,2,6,5.6,344,82,3913,181,259,0.51,0,0,0,0,6.96,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Oct 26 2021,30,354.1,159.71,648,69,1,5,62,31.98,2620,785,48712,305,2288,0,1.87,0.61,0,0,0.29,0,2.68,0,0,4,0,0,0,0,2,2,0,0,0,0
Wed Oct 27 2021,21,324.46,21.84,585,51,0,1,16,17.7,492,103,5068,233,391,0.96,1.87,0,0,0,0.94,0,0.48,0,0,4,2,2,0,0,0,0,0,0,0,0
Thu Oct 28 2021,27,341.05,29.27,483,29,1,0,5,24.58,552,222,8371,285,468,0.52,0,0,0,0.1,0.5,0,0.8,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri Oct 29 2021,24,336.19,21.33,1080,34,5,11,7,5.87,373,57,5503,257,262,1.33,0,0,0,0,0.46,0,0.16,0,0,0,3,3,0,0,0,0,0,0,0,0
Sat Oct 30 2021,9,344.68,29.57,404,46,0,0,9,19.78,216,124,2780,94,181,0.47,0,0,0,0,0,0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun Oct 31 2021,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 01 2021,15,317.65,17.98,674,24,0,6,2,0,163,26,3057,170,128,0.44,0,0,0,0,0.35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Tue Nov 02 2021,27,366.79,18.92,809,45,1,4,9,16.41,376,48,5014,265,276,0,0.95,1.26,0,0,0.26,0,3.04,0,0,2,0,0,0,0,3,3,0,0,0,0
Wed Nov 03 2021,24,305.3,14.29,1015,34,0,3,6,13.23,233,58,4029,283,174,0.44,0.95,0,0,1,0.54,0,0.08,0,0,2,1,1,0,0,0,0,0,0,0,0
Thu Nov 04 2021,24,351.22,20.81,735,49,1,4,15,9.38,479,167,5120,246,345,0.76,0,3.89,0,0,0.38,0,0.88,0,0,0,2,2,0,0,10,10,0,0,0,0
Fri Nov 05 2021,24,342.86,17.14,581,45,0,4,7,8.67,416,81,4337,252,281,0.73,0,0,0,4,0.3,0,0.8,0,0,0,2,2,0,0,0,0,0,0,0,0
Sat Nov 06 2021,9,405,13.78,127,15,0,2,2,20.33,102,22,1102,80,84,0.44,0,0,0,2.1,0,0,1.36,0,0,0,1,1,0,0,0,0,0,0,0,0
Sun Nov 07 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.31,0,0,0,0,0.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Nov 08 2021,18,362.01,13,349,26,0,0,4,5.76,190,30,2327,179,139,0.79,0,0,0,0,0.34,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Nov 09 2021,24,336.19,16.88,656,44,1,7,5,8.56,243,29,4320,257,174,0,0,2.75,0,0,0.36,0,1.2,0,0,0,0,0,0,0,6,6,0,0,0,0
Wed Nov 10 2021,27,297.25,18.97,757,48,1,2,6,16.48,434,67,6202,327,325,0.31,0.48,0,0,0,0.44,0,1.2,0,0,1,1,1,0,0,0,0,0,0,0,0
Thu Nov 11 2021,21,317.65,17.1,508,37,0,5,4,12.98,271,69,4069,238,191,0,0,0,0,0,0.7,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 12 2021,21,325.86,20.13,409,45,0,3,10,25.33,259,64,4650,232,200,1.19,2.13,2.96,0,0,0.27,0,0.88,0,0,2,2,1,1,0,6,6,0,0,0,0
Sat Nov 13 2021,12,454.74,13.79,148,15,0,0,0,7.25,60,19,1310,95,49,0,0.48,0.98,0,0.74,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,0
Sun Nov 14 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.89,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon Nov 15 2021,15,306.82,17.45,478,34,0,8,3,0,172,28,3071,176,137,0.82,0,0,0,0,0.54,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Tue Nov 16 2021,18,339.27,12.56,325,28,4,1,1,5.74,147,23,2386,191,111,0.45,1.42,0,0,0,1.17,0,0.4,0,0,3,1,1,0,0,0,0,0,0,0,0
Wed Nov 17 2021,24,341.5,23.46,864,48,0,2,12,5.86,315,131,5960,253,251,0.88,0.95,0.44,0,0,0.35,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0
Thu Nov 18 2021,18,332.31,29.94,573,44,2,11,14,15.52,448,155,5869,195,373,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 19 2021,42,331.58,28.86,849,65,0,2,15,25.26,490,67,13159,456,372,1.86,0.48,0,0,0,0.76,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Sat Nov 20 2021,27,362.69,13.46,641,23,0,0,5,3.47,130,24,3607,268,96,1.05,0.95,0,0,0,0,0,0.4,0,0,2,3,3,0,0,0,0,0,0,0,0
Sun Nov 21 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.02,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Nov 22 2021,18,364.04,19.78,498,38,0,0,5,16.19,217,59,3521,178,172,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Nov 23 2021,18,291.89,14.24,438,26,0,3,2,14.64,171,43,3162,222,110,0.73,1.42,0,0,0,0.25,0,0.88,0,0,3,2,2,0,0,0,0,0,0,0,0
Wed Nov 24 2021,12,313.04,9.89,324,23,0,5,7,14.83,113,17,1355,138,86,0,0.48,0,0,0,0.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thu Nov 25 2021,27,362.69,13.23,713,39,0,5,2,11.1,261,44,3532,268,208,0.47,0,0,0,0,0.38,0,0.08,0,0,0,1,1,0,0,0,0,0,0,0,0
Fri Nov 26 2021,33,347.37,24.49,669,49,0,5,24,12.53,499,110,8374,342,377,0.36,0.48,0,0,0,1.65,0,0.8,0,0,1,1,1,0,0,0,0,0,0,0,0
Sat Nov 27 2021,27,349.64,20.58,692,38,0,1,7,18.06,405,99,5743,278,287,0.95,0.48,2.74,0,0,0.9,0,0.4,0,0,1,2,2,0,0,6,6,0,0,0,0
Sun Nov 28 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mon Nov 29 2021,18,364.04,13.87,336,30,1,11,3,2.8,155,29,2468,178,113,1.33,0,0,0,0,0.2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
Tue Nov 30 2021,15,296.7,19.06,408,32,19,0,8,7.41,226,133,3469,182,176,0.48,0.48,2.36,0,0,0.77,0,0,0,0,1,1,1,0,0,5,5,0,0,0,0
Wed Dec 01 2021,18,362.01,18.59,327,30,0,2,4,5.95,185,37,3328,179,136,0.43,0.5,0,0,0,0.28,0,1.6,0,0,1,1,1,0,0,0,0,0,0,0,0
Thu Dec 02 2021,18,344.68,16.13,335,36,0,3,1,8.74,184,50,3032,188,141,0,0,0,0,0.25,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Dec 03 2021,24,326.04,13.08,463,32,1,3,3,4.06,194,23,3452,265,147,0.43,0,2.34,0,1,0.22,0,0.6,0,0,0,1,1,0,0,5,5,0,0,0,0
Sat Dec 04 2021,0,0,9.47,61,11,0,1,0,0,85,19,379,39,39,0.75,0.5,0,0,0,0.01,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Sun Dec 05 2021,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.73,0,0,0,0,0.01,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon Dec 06 2021,12,351.22,13.33,196,19,0,3,1,0,120,22,1640,123,96,0,0.5,0,0,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tue Dec 07 2021,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0.78,0.5,0,0,0,0.01,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
Wed Dec 08 2021,9,364.04,157.51,266,33,5,9,4,56.23,876,605,14018,89,779,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Dec 09 2021,21,324.46,35.18,923,30,15,16,7,34.28,359,90,8233,233,283,0,0,0,0,1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Dec 10 2021,6,276.92,18.06,395,21,0,3,4,0,85,26,1409,78,71,0.31,1.49,0.44,0,0,0.02,0,0.8,0,0,3,1,1,0,0,1,1,0,0,0,0
Sat Dec 11 2021,24,345.6,19.78,260,22,94,5,7,17.41,427,159,4945,250,344,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Dec 12 2021,27,349.64,17.62,541,35,0,2,14,19.62,437,161,4898,278,360,1.57,0.5,0,0,0,0.99,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0
Mon Dec 13 2021,18,352.17,13.19,358,31,0,4,0,5.4,167,53,2427,184,139,0,0.5,2.21,0,0,0.29,0,0,0,0,1,0,0,0,0,6,6,0,0,0,0
Tue Dec 14 2021,24,341.5,12.2,476,22,0,2,2,7.97,170,23,3099,253,138,0.84,0.5,0,0,0,0.28,0,1.04,0,0,1,2,2,0,0,0,0,0,0,0,0
Wed Dec 15 2021,21,320.34,13.19,571,28,2,3,8,5.41,285,29,3126,236,205,0.76,0,0,0,0,0.34,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Thu Dec 16 2021,24,354.1,24.33,844,45,0,13,12,16.37,392,67,5913,244,299,0,0.99,0.38,0,3,0.61,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0
Fri Dec 17 2021,24,345.6,21.62,623,43,15,4,6,13.67,358,48,5406,250,270,1.31,2.15,3.65,0,3.02,0.28,0,0,0,0,2,3,3,0,0,9,9,0,0,0,0
Sat Dec 18 2021,3,327.27,25.09,85,16,0,0,2,6.64,90,60,828,33,75,0,0.99,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sun Dec 19 2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.24,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Mon Dec 20 2021,15,306.82,15.17,453,37,0,1,7,8.93,248,125,2654,176,188,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Dec 21 2021,21,354.93,17.25,388,35,2,5,9,12,219,60,3692,213,171,0.31,1.49,0,0,0.05,0.15,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
